---------Closest 10 words to given indexes----------
Topic 0 : part, complete, study, participate, survey, people, make, read, opinions, minutes
Topic 1 : qualities, page, picture, web, simple, screen, content, shot, shown, answer
Topic 2 : qualities, picture, click, red, shown, box, enclosed, simple, content, images
Topic 3 : page, web, picture, qualities, content, screen, part, simple, answer, shot
Topic 4 : qualities, picture, simple, answer, content, click, red, web, shot, enclosed
Topic 5 : answer, part, complete, simple, short, work, picture, read, survey, qualities
Topic 6 : picture, qualities, simple, click, red, enclosed, box, images, answer, series
Topic 7 : page, web, part, screen, task, picture, tasks, content, shot, simple
Topic 8 : picture, qualities, simple, answer, red, box, questions, click, enclosed, images
Topic 9 : page, web, screen, shot, qualities, picture, content, simple, study, make
Topic 10 : part, read, simple, complete, picture, short, study, answer, qualities, survey
Topic 11 : part, study, box, participate, complete, make, survey, click, answer, asked
Topic 12 : picture, qualities, simple, red, enclosed, click, box, images, answer, shown
Topic 13 : part, study, read, short, answer, participate, make, complete, opinions, survey
Topic 14 : part, answer, complete, participate, survey, study, questions, hit, minutes, opinions
Topic 15 : answer, box, complete, part, questions, picture, click, red, images, enclosed
Topic 16 : picture, qualities, simple, page, red, images, click, enclosed, box, content
Topic 17 : picture, qualities, simple, red, enclosed, click, box, images, shown, answer
Topic 18 : page, web, qualities, screen, picture, content, shot, simple, shown, answer
Topic 19 : study, page, part, survey, web, work, people, make, task, read

